Date,Temperature_High,Temperature_Low,Precipitation,Wind_Speed,Visibility,Weather_Condition
2021-03-08,60.0,49.1,0.0,11.0,9.2,Clear
2021-03-09,51.5,34.4,0.0,14.7,10.0,Clear
2021-03-10,46.8,32.3,0.14,1.7,8.7,Clear
2021-03-11,44.3,30.0,0.12,5.5,9.2,Clear
2021-03-12,46.4,34.6,0.0,8.1,9.9,Clear
2021-03-13,52.5,47.6,0.05,8.4,9.1,Clear
2021-03-14,80.8,61.6,0.03,5.5,9.6,Clear
2021-03-15,50.2,32.0,0.1,8.9,9.4,Clear
2021-03-16,48.8,38.3,0.04,13.8,9.6,Clear
2021-03-17,48.2,37.6,0.05,22.8,8.4,Windy
2021-03-18,58.6,47.4,0.07,9.8,9.7,Clear
2021-03-19,71.9,61.3,0.0,2.8,9.8,Clear
2021-03-20,67.1,56.3,0.0,12.6,9.7,Clear
2021-03-21,66.3,54.2,0.0,17.8,9.8,Clear
2021-03-22,47.2,31.0,0.0,4.0,9.9,Clear
2021-03-23,53.6,42.1,0.13,3.9,9.4,Clear
2021-03-24,71.5,52.0,0.34,5.5,9.3,Clear
2021-03-25,67.5,50.4,0.0,5.0,9.7,Clear
2021-03-26,78.7,59.1,0.04,3.0,9.1,Clear
2021-03-27,72.0,57.9,0.07,12.4,9.7,Clear
2021-03-28,54.5,43.6,0.0,10.7,10.0,Clear
2021-03-29,50.8,37.0,0.0,10.7,9.1,Clear
2021-03-30,70.1,58.4,0.02,20.6,9.6,Windy
2021-03-31,61.5,54.2,0.0,20.1,9.4,Windy
2021-04-01,81.1,64.9,0.02,6.0,9.6,Clear
2021-04-02,66.2,37.6,0.0,12.2,9.9,Clear
2021-04-03,63.2,49.6,0.0,21.3,9.8,Windy
2021-04-04,70.1,55.0,0.18,10.6,8.9,Clear
2021-04-05,68.2,52.6,0.0,0.7,9.8,Clear
2021-04-06,61.9,42.8,0.07,18.0,9.5,Clear
2021-04-07,84.0,68.0,0.0,15.5,8.9,Clear
2021-04-08,67.1,53.6,0.0,11.5,9.6,Clear
2021-04-09,63.3,46.5,0.0,6.1,9.9,Clear
2021-04-10,80.3,64.3,0.09,8.7,9.5,Clear
2021-04-11,71.7,60.7,0.02,8.8,9.1,Clear
2021-04-12,83.0,74.7,0.0,6.4,9.9,Clear
2021-04-13,54.3,38.7,0.09,21.3,9.5,Windy
2021-04-14,63.8,58.7,0.0,16.2,9.8,Clear
2021-04-15,73.7,57.9,0.04,5.8,9.3,Clear
2021-04-16,75.3,62.8,0.0,10.3,9.6,Clear
2021-04-17,63.3,50.1,0.0,7.1,10.0,Clear
2021-04-18,81.4,63.1,0.09,6.7,8.4,Clear
2021-04-19,71.6,58.4,0.06,13.3,9.4,Clear
2021-04-20,70.9,60.3,0.0,8.8,9.6,Clear
2021-04-21,73.1,59.7,0.04,7.9,8.9,Clear
2021-04-22,65.9,57.2,0.04,16.3,9.6,Clear
2021-04-23,82.0,81.2,0.0,2.1,9.9,Clear
2021-04-24,70.1,50.8,0.0,14.7,9.8,Clear
2021-04-25,71.0,42.4,0.0,43.1,10.0,Windy
2021-04-26,73.9,61.8,0.37,11.2,9.2,Clear
2021-04-27,64.6,50.8,0.0,2.1,9.9,Clear
2021-04-28,91.3,85.7,0.0,13.1,9.7,Clear
2021-04-29,75.3,70.4,0.0,2.3,9.9,Clear
2021-04-30,74.2,57.3,0.0,2.8,10.0,Clear
2021-05-01,92.0,73.6,0.0,10.7,9.9,Clear
2021-05-02,85.5,72.2,0.03,8.3,9.8,Clear
2021-05-03,73.3,56.0,0.0,10.4,10.0,Clear
2021-05-04,88.3,71.8,0.0,14.1,9.9,Clear
2021-05-05,71.9,56.2,0.0,6.1,9.7,Clear
2021-05-06,76.3,68.0,0.14,12.8,8.9,Clear
2021-05-07,90.8,76.3,0.0,0.6,9.7,Clear
2021-05-08,106.3,101.1,0.0,10.3,9.9,Clear
2021-05-09,86.5,76.2,0.0,8.5,9.4,Clear
2021-05-10,99.3,81.7,0.0,18.2,9.9,Clear
2021-05-11,80.4,72.3,0.38,20.5,8.9,Windy
2021-05-12,104.4,88.9,0.0,6.1,9.7,Clear
2021-05-13,76.6,65.1,0.05,10.4,9.5,Clear
2021-05-14,87.2,76.9,0.36,14.7,7.3,Clear
2021-05-15,97.0,87.0,0.03,0.9,9.8,Clear
2021-05-16,86.0,75.5,0.01,8.2,9.9,Clear
2021-05-17,89.5,76.0,0.0,18.8,9.8,Clear
2021-05-18,85.0,73.5,0.0,32.3,9.5,Windy
2021-05-19,102.0,76.6,0.06,7.3,9.1,Clear
2021-05-20,92.9,77.4,0.0,22.2,9.6,Windy
2021-05-21,78.0,67.7,0.16,2.1,8.5,Clear
2021-05-22,81.9,65.9,0.0,19.1,9.9,Clear
2021-05-23,68.4,58.2,0.0,19.4,9.9,Clear
2021-05-24,58.6,47.1,0.14,5.2,9.2,Clear
2021-05-25,96.1,75.3,0.0,1.8,9.9,Clear
2021-05-26,73.2,59.2,0.0,7.2,10.0,Clear
2021-05-27,84.8,68.0,0.0,16.1,9.9,Clear
2021-05-28,95.5,87.0,0.0,8.9,10.0,Clear
2021-05-29,94.0,82.1,0.0,9.9,9.9,Clear
2021-05-30,88.6,69.3,0.0,9.3,9.9,Clear
2021-05-31,79.4,63.9,0.0,26.3,10.0,Windy
2021-06-01,92.4,76.9,0.0,1.4,9.9,Clear
2021-06-02,92.1,70.5,0.0,16.3,9.8,Clear
2021-06-03,83.8,69.4,0.0,2.0,9.3,Clear
2021-06-04,93.2,80.8,0.0,13.4,9.8,Clear
2021-06-05,87.5,67.1,0.11,8.4,9.2,Clear
2021-06-06,88.7,76.7,0.0,5.6,9.9,Clear
2021-06-07,70.5,55.7,0.0,14.8,9.9,Clear
2021-06-08,70.1,62.5,0.0,3.8,10.0,Clear
2021-06-09,87.8,74.0,0.0,8.4,9.9,Clear
2021-06-10,85.3,70.9,0.0,15.4,9.9,Clear
2021-06-11,80.2,66.5,0.0,12.7,9.4,Clear
2021-06-12,90.7,76.8,0.0,1.8,10.0,Clear
2021-06-13,88.5,81.6,0.0,10.8,10.0,Clear
2021-06-14,84.9,77.3,0.0,17.5,9.8,Clear
2021-06-15,89.6,73.3,0.0,5.2,9.9,Clear
2021-06-16,71.8,61.8,0.0,9.6,9.8,Clear
2021-06-17,79.6,65.3,0.0,15.4,9.9,Clear
2021-06-18,116.8,103.9,0.0,4.4,9.9,Clear
2021-06-19,88.9,72.5,0.0,4.2,9.4,Clear
2021-06-20,101.6,88.8,0.0,23.5,9.5,Windy
2021-06-21,105.3,106.5,0.0,10.4,10.0,Clear
2021-06-22,103.6,88.3,0.0,13.6,9.6,Clear
2021-06-23,99.4,84.8,0.37,8.9,8.1,Clear
2021-06-24,91.0,71.0,0.0,4.9,9.9,Clear
2021-06-25,90.5,75.3,0.0,32.3,9.9,Windy
2021-06-26,85.9,73.1,0.0,5.6,9.8,Clear
2021-06-27,82.7,65.7,0.0,5.6,9.9,Clear
2021-06-28,84.7,68.5,0.0,2.4,9.8,Clear
2021-06-29,92.2,71.7,0.0,4.7,9.6,Clear
2021-06-30,85.3,59.3,0.0,2.2,9.9,Clear
2021-07-01,80.6,59.0,0.0,3.2,9.3,Clear
2021-07-02,98.5,88.5,0.0,6.7,9.7,Clear
2021-07-03,109.4,102.6,0.0,6.7,9.9,Clear
2021-07-04,122.9,104.6,0.0,3.1,9.7,Clear
2021-07-05,70.1,42.1,0.0,15.3,10.0,Clear
2021-07-06,83.7,60.1,0.0,8.2,9.9,Clear
2021-07-07,82.3,62.1,0.0,14.2,9.6,Clear
2021-07-08,73.8,53.6,0.0,10.5,9.8,Clear
2021-07-09,78.4,71.7,0.0,14.0,9.3,Clear
2021-07-10,98.6,86.7,0.0,14.7,9.9,Clear
2021-07-11,58.7,42.9,0.0,3.3,9.8,Clear
2021-07-12,111.8,97.3,0.0,15.4,9.8,Clear
2021-07-13,98.0,83.9,0.0,16.9,9.8,Clear
2021-07-14,88.8,76.8,0.0,4.8,9.9,Clear
2021-07-15,84.7,68.5,0.0,4.0,9.5,Clear
2021-07-16,92.6,78.2,0.0,4.1,9.9,Clear
2021-07-17,81.9,57.9,0.0,24.1,10.0,Windy
2021-07-18,82.4,63.3,0.0,7.3,9.8,Clear
2021-07-19,84.0,70.0,0.0,18.1,9.8,Clear
2021-07-20,81.4,62.3,0.0,9.3,9.1,Clear
2021-07-21,84.2,56.3,0.0,2.4,10.0,Clear
2021-07-22,86.4,70.9,0.0,12.7,9.9,Clear
2021-07-23,98.2,81.1,0.0,14.4,10.0,Clear
2021-07-24,71.2,56.8,0.0,13.3,10.0,Clear
2021-07-25,87.4,68.0,0.0,10.8,9.8,Clear
2021-07-26,78.6,61.5,0.0,10.1,9.6,Clear
2021-07-27,59.8,45.7,0.0,7.1,9.8,Clear
2021-07-28,93.8,76.6,0.0,9.2,9.7,Clear
2021-07-29,69.0,56.9,0.0,2.6,9.9,Clear
2021-07-30,91.4,72.2,0.0,15.8,9.4,Clear
2021-07-31,84.6,68.4,0.0,18.3,9.9,Clear
2021-08-01,59.5,36.2,0.0,4.9,9.9,Clear
2021-08-02,81.8,72.1,0.03,10.1,9.9,Clear
2021-08-03,81.2,65.8,0.0,11.6,10.0,Clear
2021-08-04,84.8,70.8,0.0,1.2,9.7,Clear
2021-08-05,63.4,51.0,0.0,14.8,9.4,Clear
2021-08-06,71.5,55.5,0.0,7.3,9.9,Clear
2021-08-07,72.5,50.5,0.0,2.7,10.0,Clear
2021-08-08,77.9,54.1,0.0,19.3,10.0,Clear
2021-08-09,62.1,44.8,0.0,14.4,9.9,Clear
2021-08-10,68.0,51.4,0.0,13.5,9.9,Clear
2021-08-11,83.4,74.0,0.0,11.5,9.9,Clear
2021-08-12,84.4,66.2,0.0,4.7,10.0,Clear
2021-08-13,82.8,70.7,0.0,21.4,9.6,Windy
2021-08-14,74.4,59.6,0.0,18.1,10.0,Clear
2021-08-15,98.1,88.6,0.0,12.0,9.8,Clear
2021-08-16,75.7,63.4,0.0,13.6,9.8,Clear
2021-08-17,70.0,56.3,0.0,0.7,9.8,Clear
2021-08-18,62.2,48.7,0.0,14.4,9.4,Clear
2021-08-19,82.1,62.8,0.0,8.4,10.0,Clear
2021-08-20,65.8,44.3,0.0,16.9,10.0,Clear
2021-08-21,69.4,59.4,0.0,1.4,10.0,Clear
2021-08-22,84.2,71.5,0.29,3.8,9.0,Clear
2021-08-23,59.3,37.9,0.18,13.8,9.2,Clear
2021-08-24,76.5,58.3,0.0,6.9,9.4,Clear
2021-08-25,44.9,27.9,0.0,4.4,9.5,Clear
2021-08-26,73.1,52.2,0.0,6.5,9.9,Clear
2021-08-27,63.0,47.7,0.0,11.8,9.9,Clear
2021-08-28,70.4,49.6,0.0,4.6,9.8,Clear
2021-08-29,66.9,51.9,0.0,4.7,9.7,Clear
2021-08-30,74.8,68.4,0.0,10.1,9.4,Clear
2021-08-31,67.0,55.7,0.0,6.5,9.3,Clear
2021-09-01,46.8,29.7,0.1,1.6,9.6,Clear
2021-09-02,75.2,50.9,0.27,0.7,9.4,Clear
2021-09-03,83.0,76.1,0.0,6.4,9.7,Clear
2021-09-04,69.3,47.9,0.0,1.7,10.0,Clear
2021-09-05,63.6,52.4,0.0,20.5,9.8,Windy
2021-09-06,71.1,59.8,0.0,3.0,9.6,Clear
2021-09-07,72.2,44.9,0.0,7.6,9.8,Clear
2021-09-08,58.0,39.5,0.0,24.9,9.6,Windy
2021-09-09,47.7,38.9,0.0,5.3,10.0,Clear
2021-09-10,80.0,59.3,0.0,2.9,10.0,Clear
2021-09-11,51.6,40.2,0.21,13.8,9.3,Clear
2021-09-12,68.9,45.0,0.0,10.1,9.9,Clear
2021-09-13,43.6,27.4,0.0,3.0,9.9,Clear
2021-09-14,74.8,55.6,0.0,8.8,9.8,Clear
2021-09-15,63.6,44.6,0.0,24.3,9.9,Windy
2021-09-16,73.3,51.9,0.0,7.9,9.9,Clear
2021-09-17,73.2,57.2,0.0,11.6,9.8,Clear
2021-09-18,63.4,53.7,0.0,15.3,9.9,Clear
2021-09-19,63.5,38.3,0.0,9.3,9.6,Clear
2021-09-20,62.0,44.2,0.0,12.2,10.0,Clear
2021-09-21,58.0,43.2,0.0,15.7,10.0,Clear
2021-09-22,71.4,57.0,0.03,15.1,9.5,Clear
2021-09-23,64.7,48.4,0.0,7.4,9.8,Clear
2021-09-24,59.7,42.7,0.0,2.2,10.0,Clear
2021-09-25,40.1,23.2,0.0,3.8,9.9,Clear
2021-09-26,63.1,47.4,0.13,6.5,8.9,Clear
2021-09-27,58.1,43.7,0.0,6.1,9.9,Clear
2021-09-28,53.3,34.7,0.04,0.4,9.9,Clear
2021-09-29,63.3,53.7,0.0,1.8,9.9,Clear
2021-09-30,55.9,36.5,0.0,11.4,10.0,Clear
2021-10-01,55.5,42.3,0.0,0.9,9.6,Clear
2021-10-02,59.8,46.7,0.0,20.4,9.7,Windy
2021-10-03,45.2,39.4,0.0,10.3,10.0,Clear
2021-10-04,51.9,39.2,0.0,23.9,9.7,Windy
2021-10-05,53.9,41.6,0.0,2.7,9.7,Clear
2021-10-06,48.2,27.4,0.0,11.3,9.9,Clear
2021-10-07,56.4,38.1,0.04,27.0,9.3,Windy
2021-10-08,47.0,21.8,0.0,8.7,9.9,Clear
2021-10-09,47.4,34.9,0.0,15.6,9.8,Clear
2021-10-10,38.0,18.9,0.0,12.0,9.8,Clear
2021-10-11,55.5,44.8,0.0,8.1,9.4,Clear
2021-10-12,52.3,36.5,0.0,10.5,10.0,Clear
2021-10-13,48.8,31.4,0.0,10.2,9.8,Clear
2021-10-14,35.4,15.7,0.0,3.1,9.8,Clear
2021-10-15,50.6,37.5,0.0,5.0,9.9,Clear
2021-10-16,61.9,54.7,0.0,4.6,9.9,Clear
2021-10-17,53.5,36.3,0.0,4.4,9.6,Clear
2021-10-18,41.7,34.5,0.0,1.5,9.9,Clear
2021-10-19,25.4,9.4,0.0,9.2,9.8,Clear
2021-10-20,58.9,45.3,0.0,10.3,9.9,Clear
2021-10-21,36.0,15.8,0.0,8.9,9.9,Clear
2021-10-22,43.3,27.9,0.0,12.6,9.9,Clear
2021-10-23,37.2,17.3,0.0,6.1,9.5,Clear
2021-10-24,40.3,21.9,0.0,7.9,9.9,Clear
2021-10-25,40.2,29.8,0.0,3.1,9.7,Clear
2021-10-26,45.5,27.0,0.27,4.7,9.0,Clear
2021-10-27,37.4,27.7,0.0,3.5,9.7,Clear
2021-10-28,32.7,21.8,0.0,4.4,9.8,Clear
2021-10-29,21.6,3.8,0.0,1.1,10.0,Clear
2021-10-30,29.9,15.5,0.0,6.4,9.8,Clear
2021-10-31,26.1,9.0,0.01,4.4,9.7,Clear
2021-11-01,44.9,23.1,0.0,11.8,9.8,Clear
2021-11-02,38.0,23.8,0.0,10.8,9.6,Clear
2021-11-03,31.7,14.1,0.0,3.6,9.9,Clear
2021-11-04,33.4,24.2,0.0,6.2,9.9,Clear
2021-11-05,35.7,22.2,0.0,13.4,10.0,Clear
2021-11-06,22.7,5.0,0.0,22.2,9.7,Windy
2021-11-07,24.4,12.8,0.0,10.5,9.5,Clear
2021-11-08,36.9,23.4,0.0,20.7,9.7,Windy
2021-11-09,21.7,7.6,0.06,12.7,9.7,Clear
2021-11-10,51.0,39.0,0.0,8.2,9.9,Clear
2021-11-11,48.1,25.2,0.0,15.0,9.9,Clear
2021-11-12,28.3,19.1,0.0,9.3,9.9,Clear
2021-11-13,38.9,18.1,0.09,0.4,9.6,Clear
2021-11-14,37.0,30.5,0.0,4.4,9.7,Clear
2021-11-15,53.8,37.4,0.28,19.5,9.4,Clear
2021-11-16,36.1,28.0,0.0,7.6,9.9,Clear
2021-11-17,35.0,13.2,0.0,4.6,9.9,Clear
2021-11-18,44.1,33.0,0.0,6.6,10.0,Clear
2021-11-19,33.6,20.0,0.0,8.8,10.0,Clear
2021-11-20,16.4,4.9,0.0,6.2,9.8,Clear
2021-11-21,38.7,17.5,0.01,2.8,9.9,Clear
2021-11-22,50.9,38.8,0.09,3.7,9.3,Clear
2021-11-23,44.4,24.0,0.0,0.8,9.9,Clear
2021-11-24,22.2,15.7,0.0,13.8,9.9,Clear
2021-11-25,32.4,16.2,0.0,21.7,9.9,Windy
2021-11-26,39.4,26.2,0.0,12.5,9.6,Clear
2021-11-27,12.0,-0.8,0.0,3.5,9.0,Clear
2021-11-28,46.3,34.8,0.0,3.4,9.6,Clear
2021-11-29,28.5,5.8,0.18,11.4,9.1,Clear
2021-11-30,42.3,29.0,0.0,38.5,9.6,Windy
2021-12-01,33.3,17.4,0.0,6.9,9.9,Clear
2021-12-02,38.2,23.1,0.0,15.0,9.8,Clear
2021-12-03,37.2,16.7,0.0,9.7,9.6,Clear
2021-12-04,15.9,3.5,0.0,20.1,10.0,Windy
2021-12-05,28.0,17.8,0.0,8.3,9.9,Clear
2021-12-06,28.4,15.8,0.0,11.3,9.8,Clear
2021-12-07,21.0,6.2,0.22,8.6,9.0,Clear
2021-12-08,21.4,-2.5,0.15,6.5,9.5,Clear
2021-12-09,50.5,31.9,0.0,6.1,10.0,Clear
2021-12-10,36.7,27.5,0.18,19.4,9.5,Clear
2021-12-11,25.0,10.5,0.0,6.1,10.0,Clear
2021-12-12,23.6,3.3,0.25,9.4,9.5,Clear
2021-12-13,19.1,14.7,0.26,7.1,8.8,Clear
2021-12-14,26.7,8.1,0.1,6.3,7.7,Clear
2021-12-15,53.4,39.7,0.0,19.6,10.0,Clear
2021-12-16,18.9,12.4,0.17,17.1,9.6,Clear
2021-12-17,11.6,-4.6,0.0,2.0,8.7,Clear
2021-12-18,20.8,-0.3,0.0,12.3,9.8,Clear
2021-12-19,35.1,15.6,0.04,5.9,9.9,Clear
2021-12-20,24.5,13.0,0.0,3.3,10.0,Clear
2021-12-21,25.1,13.2,0.0,4.6,9.9,Clear
2021-12-22,29.5,20.9,0.0,15.6,9.5,Clear
2021-12-23,21.7,12.7,0.26,8.2,9.3,Clear
2021-12-24,19.0,2.1,0.0,20.2,10.0,Windy
2021-12-25,13.4,2.4,0.05,24.5,9.3,Windy
2021-12-26,21.8,12.3,0.2,42.0,9.3,Windy
2021-12-27,27.7,9.7,0.01,4.3,9.9,Clear
2021-12-28,27.8,22.5,0.12,22.2,9.6,Windy
2021-12-29,43.2,31.4,0.42,1.2,9.1,Clear
2021-12-30,25.8,12.4,0.0,11.4,9.9,Clear
2021-12-31,37.1,15.2,0.0,8.6,9.9,Clear
2022-01-01,23.9,7.3,0.0,5.9,9.9,Clear
2022-01-02,15.2,1.6,0.43,5.9,9.1,Clear
2022-01-03,42.2,26.5,0.0,12.3,9.7,Clear
2022-01-04,13.3,-5.8,0.0,11.0,9.9,Clear
2022-01-05,42.2,24.7,0.48,7.5,8.9,Clear
2022-01-06,17.9,8.5,0.02,7.9,9.7,Clear
2022-01-07,34.9,22.8,0.0,5.6,9.6,Clear
2022-01-08,25.3,6.7,0.26,4.3,9.2,Clear
2022-01-09,37.5,19.9,0.04,8.0,9.2,Clear
2022-01-10,26.2,10.9,0.09,14.9,9.8,Clear
2022-01-11,41.5,25.3,0.0,12.9,9.7,Clear
2022-01-12,29.1,19.1,0.0,9.5,9.7,Clear
2022-01-13,35.5,19.6,0.17,8.6,7.5,Clear
2022-01-14,31.1,24.4,0.0,3.4,9.4,Clear
2022-01-15,29.8,8.1,0.0,8.1,10.0,Clear
2022-01-16,44.9,31.3,0.08,5.8,9.3,Clear
2022-01-17,12.3,-2.6,0.01,10.5,10.0,Clear
2022-01-18,40.2,16.7,0.0,4.6,9.9,Clear
2022-01-19,31.8,17.0,0.0,2.5,9.5,Clear
2022-01-20,38.7,22.0,0.01,10.9,9.8,Clear
2022-01-21,34.2,21.2,0.12,4.2,9.5,Clear
2022-01-22,36.0,18.3,0.01,5.2,9.9,Clear
2022-01-23,31.5,19.0,0.0,2.7,9.7,Clear
2022-01-24,26.4,10.9,0.0,6.8,9.8,Clear
2022-01-25,35.8,17.7,0.0,3.5,9.9,Clear
2022-01-26,29.8,10.5,0.04,4.0,9.4,Clear
2022-01-27,37.4,23.0,0.25,1.4,9.5,Clear
2022-01-28,34.1,23.9,0.09,8.9,9.7,Clear
2022-01-29,33.1,14.4,0.0,17.7,9.9,Clear
2022-01-30,24.1,8.3,0.0,22.7,9.6,Windy
2022-01-31,41.4,26.6,0.0,14.2,10.0,Clear
2022-02-01,34.6,22.9,0.0,9.6,10.0,Clear
2022-02-02,52.6,46.9,0.0,8.0,9.7,Clear
2022-02-03,42.9,36.2,0.07,30.4,9.2,Windy
2022-02-04,49.5,33.8,0.0,12.7,10.0,Clear
2022-02-05,35.0,27.5,0.0,19.8,9.7,Clear
2022-02-06,37.7,26.8,0.0,5.8,9.9,Clear
2022-02-07,44.1,22.9,0.0,14.0,9.7,Clear
2022-02-08,30.3,16.1,0.0,26.9,9.9,Windy
2022-02-09,50.8,37.9,0.05,14.9,8.3,Clear
2022-02-10,51.1,37.4,0.08,26.9,9.7,Windy
2022-02-11,53.7,39.7,0.0,6.0,9.8,Clear
2022-02-12,25.0,8.2,0.01,10.8,9.9,Clear
2022-02-13,53.1,36.2,0.0,12.6,9.9,Clear
2022-02-14,51.2,38.5,0.0,4.9,10.0,Clear
2022-02-15,26.2,16.0,0.0,15.8,10.0,Clear
2022-02-16,57.9,43.6,0.0,4.5,9.8,Clear
2022-02-17,56.6,42.5,0.0,10.7,9.9,Clear
2022-02-18,30.0,11.3,0.01,6.4,9.5,Clear
2022-02-19,37.2,19.8,0.0,9.0,9.9,Clear
2022-02-20,43.6,28.3,0.01,5.8,9.9,Clear
2022-02-21,30.4,10.8,0.0,24.6,9.7,Windy
2022-02-22,42.8,33.1,0.0,1.8,9.8,Clear
2022-02-23,49.7,32.7,0.0,12.7,9.9,Clear
2022-02-24,45.9,30.6,0.0,3.5,9.6,Clear
2022-02-25,47.6,43.6,0.13,19.5,9.3,Clear
2022-02-26,20.4,3.2,0.0,1.5,9.7,Clear
2022-02-27,56.9,44.4,0.0,4.1,9.7,Clear
2022-02-28,53.0,40.6,0.0,9.6,9.9,Clear
2022-03-01,58.8,42.9,0.0,3.9,9.8,Clear
2022-03-02,70.8,57.3,0.01,4.6,9.7,Clear
2022-03-03,50.1,27.6,0.01,1.5,8.1,Clear
2022-03-04,55.1,41.2,0.0,6.6,9.7,Clear
2022-03-05,48.9,30.3,0.0,17.9,9.8,Clear
2022-03-06,59.1,42.0,0.08,19.9,9.0,Clear
2022-03-07,52.3,35.9,0.0,9.6,10.0,Clear
2022-03-08,50.6,29.2,0.26,1.7,8.2,Clear
2022-03-09,43.8,22.7,0.14,24.2,9.4,Windy
2022-03-10,64.1,57.5,0.0,4.8,9.9,Clear
2022-03-11,36.0,28.6,0.0,1.5,9.9,Clear
2022-03-12,53.3,42.5,0.29,9.7,9.2,Clear
2022-03-13,63.4,47.2,0.07,14.4,9.6,Clear
2022-03-14,71.3,50.6,0.05,2.9,9.9,Clear
2022-03-15,56.3,39.0,0.0,10.1,9.7,Clear
2022-03-16,46.8,33.4,0.0,10.0,9.8,Clear
2022-03-17,56.7,40.0,0.02,21.8,9.4,Windy
2022-03-18,58.5,49.3,0.0,2.5,9.7,Clear
2022-03-19,63.2,50.6,0.02,15.8,9.8,Clear
2022-03-20,63.5,55.8,0.0,9.6,10.0,Clear
2022-03-21,75.2,61.2,0.1,9.2,8.9,Clear
2022-03-22,55.1,46.8,0.0,3.8,9.9,Clear
2022-03-23,46.8,36.1,0.0,9.9,9.9,Clear
2022-03-24,79.7,64.6,0.0,41.9,10.0,Windy
2022-03-25,59.0,36.1,0.0,15.3,9.8,Clear
2022-03-26,51.3,35.6,0.09,9.3,9.4,Clear
2022-03-27,70.7,59.9,0.0,5.0,10.0,Clear
2022-03-28,60.9,44.1,0.0,9.6,9.9,Clear
2022-03-29,54.6,39.8,0.06,11.0,9.0,Clear
2022-03-30,87.7,77.8,0.1,9.4,8.2,Clear
2022-03-31,74.9,70.3,0.03,7.1,9.5,Clear
2022-04-01,64.3,48.3,0.0,9.1,9.8,Clear
2022-04-02,66.2,49.7,0.17,11.2,9.6,Clear
2022-04-03,64.9,57.6,0.0,4.0,9.1,Clear
2022-04-04,61.8,50.4,0.02,16.4,9.6,Clear
2022-04-05,83.3,64.3,0.0,3.4,9.9,Clear
2022-04-06,55.9,43.7,0.01,2.6,9.0,Clear
2022-04-07,60.4,41.9,0.0,12.8,9.9,Clear
2022-04-08,74.8,52.1,0.0,10.0,10.0,Clear
2022-04-09,74.9,65.3,0.0,6.0,10.0,Clear
2022-04-10,78.3,56.1,0.0,8.9,9.1,Clear
2022-04-11,89.6,81.4,0.18,3.0,9.2,Clear
2022-04-12,88.2,79.2,0.11,11.6,9.6,Clear
2022-04-13,74.1,64.7,0.0,3.6,10.0,Clear
2022-04-14,80.7,62.6,0.03,7.7,9.5,Clear
2022-04-15,83.5,61.6,0.0,3.0,9.8,Clear
2022-04-16,72.6,54.4,0.0,34.1,9.6,Windy
2022-04-17,87.5,70.3,0.11,6.9,9.1,Clear
2022-04-18,82.0,66.4,0.34,4.8,9.3,Clear
2022-04-19,76.8,66.6,0.0,8.6,10.0,Clear
2022-04-20,69.6,51.2,0.03,12.4,9.2,Clear
2022-04-21,75.9,60.2,0.0,2.5,10.0,Clear
2022-04-22,91.5,67.7,0.0,0.9,9.9,Clear
2022-04-23,52.7,40.8,0.0,32.1,9.6,Windy
2022-04-24,66.2,52.8,0.03,12.3,8.7,Clear
2022-04-25,70.5,54.4,0.02,20.8,8.6,Windy
2022-04-26,85.1,73.2,0.04,3.4,9.5,Clear
2022-04-27,77.1,53.5,0.01,25.8,9.3,Windy
2022-04-28,81.3,68.1,0.0,19.5,9.8,Clear
2022-04-29,68.5,62.3,0.02,12.2,9.9,Clear
2022-04-30,81.5,68.4,0.03,1.3,9.9,Clear
2022-05-01,93.8,77.8,0.09,18.7,9.6,Clear
2022-05-02,92.9,75.4,0.0,13.2,10.0,Clear
2022-05-03,82.0,71.2,0.04,4.1,9.2,Clear
2022-05-04,90.8,71.6,0.0,3.7,10.0,Clear
2022-05-05,89.2,74.0,0.0,12.2,9.8,Clear
2022-05-06,72.0,56.4,0.0,25.3,9.8,Windy
2022-05-07,84.2,70.4,0.0,8.1,9.7,Clear
2022-05-08,70.8,59.3,0.0,11.4,9.7,Clear
2022-05-09,62.6,50.1,0.02,13.0,9.9,Clear
2022-05-10,102.6,87.0,0.0,7.0,9.8,Clear
2022-05-11,85.8,68.0,0.0,11.6,9.9,Clear
2022-05-12,87.7,76.1,0.0,3.1,9.9,Clear
2022-05-13,68.1,54.0,0.0,9.3,9.8,Clear
2022-05-14,86.4,78.2,0.0,8.0,10.0,Clear
2022-05-15,77.3,59.5,0.0,16.5,9.6,Clear
2022-05-16,89.2,77.5,0.1,3.1,9.3,Clear
2022-05-17,87.7,64.8,0.0,7.3,9.7,Clear
2022-05-18,88.9,79.8,0.0,11.2,9.9,Clear
2022-05-19,84.4,61.4,0.0,10.3,10.0,Clear
2022-05-20,69.5,54.7,0.0,10.7,10.0,Clear
2022-05-21,91.7,77.2,0.0,29.6,9.8,Windy
2022-05-22,84.1,68.3,0.17,6.4,9.5,Clear
2022-05-23,84.4,79.5,0.0,13.7,10.0,Clear
2022-05-24,70.7,53.3,0.08,0.2,9.4,Clear
2022-05-25,78.4,64.8,0.0,5.8,9.9,Clear
2022-05-26,76.1,58.0,0.0,9.9,9.9,Clear
2022-05-27,89.7,69.1,0.0,7.3,9.4,Clear
2022-05-28,76.0,68.7,0.0,9.0,9.9,Clear
2022-05-29,76.9,65.0,0.0,5.1,9.9,Clear
2022-05-30,110.6,95.5,0.0,12.6,9.7,Clear
